hour_of_day,day_of_week,severity_numeric,source_type_numeric,src_bytes,dst_bytes,event_freq_1m,protocol,dst_port,template_rarity,threat_intel_flag,duration,same_srv_rate,diff_srv_rate,serror_rate,rerror_rate,count,srv_count,dst_host_count,dst_host_srv_count,label
10.0,4.0,0.25149286854545627,1.0,0.0,0.0,18.0,6.0,22.0,0.5847153438554483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
18.0,0.0,0.0,5.0,10.0,14.0,27.0,17.0,53.0,0.507080199810698,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,1.0,1.0,1
16.0,0.0,0.09458674272340972,3.0,1684.0,10168.0,5.0,6.0,80.0,0.5,0.0,1.223742,0.8,0.2,0.0,0.0,5.0,2.0,4.0,4.0,0
19.0,5.0,1.6845169471223922,10.0,29.0,0.0,1.0,17.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,32.0,17.0,0
15.0,3.0,0.0,1.0,0.0,0.0,29.0,0.0,8020.0,0.29,0.0,9770.0,0.0,0.0,0.0,0.0,29.0,5.0,1.0,1.0,1
6.0,2.0,0.9744718610455809,9.0,320.0,1864.0,14.0,6.0,45714.0,0.40977115126475616,0.0,251.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,1.0,0
4.0,2.0,1.5600919486735014,9.0,114.0,0.0,2.0,17.0,53.0,0.6861210108255916,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1
10.0,2.0,1.1233282758715781,9.0,160.0,80.0,6.0,6.0,8089.0,0.5615217968295347,0.0,1020.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1
21.0,3.0,1.2829640244576501,9.0,112.0,60.0,3.0,6.0,80.0,0.3390799863269946,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1
20.0,3.0,1.9436356189915527,9.0,112.0,60.0,3.0,6.0,443.0,0.6112082779693361,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1
20.0,0.0,0.6907167379014509,10.0,1609.0,335.0,1.0,6.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,108.0,151.0,0
3.0,6.0,2.4692578442599964,8.0,0.0,0.0,96.0,6.0,80.0,0.2932982257578415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
4.0,6.0,0.6530820843353704,9.0,411.0,11632.0,1.171289943,6.0,80.0,0.5046295114110655,0.0,11952634.0,1.0,0.0,0.0,0.0,14.0,8.0,1.0,1.0,1
13.0,3.0,0.48126774559345376,9.0,2487.0,3498.0,95.0,6.0,21.0,0.5684618549921567,0.0,20.0,0.0,0.0,0.0,0.0,45.0,50.0,1.0,1.0,0
16.0,1.0,1.9278686265329172,9.0,44.0,0.0,1.0,6.0,10012.0,0.6001440209841263,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
9.0,2.0,2.650010644791304,1.0,0.0,0.0,178.0,6.0,22.0,0.448427885926099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
9.0,2.0,0.0,8.0,38.0,0.0,11.0,6.0,80.0,0.28,0.0,18.455992802341466,1.0,0.0,0.0,0.0,14.0,6.0,1.0,1.0,0
1.0,1.0,0.0,1.0,0.0,0.0,25.0,0.0,8020.0,0.25,0.0,30929.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,1.0,0
4.0,2.0,0.0,5.0,9.0,13.0,26.0,17.0,53.0,0.5484675248543022,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,1.0,1.0,1
11.0,2.0,0.0,8.0,33.0,0.0,8.0,6.0,80.0,0.285,0.0,25.1770179315448,1.0,0.0,0.0,0.0,30.0,27.0,1.0,1.0,0
18.0,2.0,0.6023709671800838,9.0,9075.0,4002.0,0.368598553,6.0,443.0,0.5457673645396219,0.0,119371060.0,1.0,0.0,0.0,0.0,44.0,27.0,1.0,1.0,0
12.0,4.0,0.0,9.0,14.0,0.0,12145.74899,6.0,21.0,0.4671712152444005,0.0,247.0,1.0,0.0,0.5,0.0,3.0,2.0,1.0,1.0,1
6.0,0.0,0.9056378691561909,9.0,6.0,6.0,3.493718295,6.0,80.0,0.7043163177705448,0.0,1144912.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0
14.0,1.0,0.4784353387072233,9.0,44.0,0.0,1.0,6.0,5901.0,0.43231562882980223,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
11.0,2.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.31090278050316467,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,1.0,0
17.0,0.0,0.0,8.0,295.0,0.0,30.0,6.0,80.0,0.29,0.0,166.47175217458079,1.0,0.0,0.0,0.0,41.0,40.0,1.0,1.0,1
10.0,6.0,1.428628156419501,1.0,0.0,0.0,4.0,6.0,22.0,0.377012892303505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
11.0,0.0,1.4939466806369794,9.0,0.0,0.0,0.705888789,6.0,80.0,0.3613125613156126,0.0,5666615.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,1
4.0,2.0,1.1501232437784075,9.0,19572.0,1784.0,54.0,6.0,25.0,0.5146642704527786,0.0,3085.0,0.0,0.0,0.0,0.0,32.0,22.0,1.0,1.0,1
14.0,1.0,0.23167612679909355,9.0,44.0,0.0,1.0,6.0,2967.0,0.46407493892938617,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
10.0,6.0,2.912797472526486,8.0,0.0,0.0,157.0,6.0,80.0,0.51200913854818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
12.0,5.0,0.7977106710035156,10.0,28.0,0.0,33.0,17.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,33.0,33.0,105.0,33.0,1
4.0,6.0,1.053112507517856,9.0,84.0,116.0,25974.02597,6.0,53.0,0.46344993889660996,0.0,154.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0
12.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,8020.0,0.25,0.0,53482.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,1.0,0
15.0,4.0,0.9104159910024434,8.0,0.0,0.0,120.0,6.0,80.0,0.2869998074454554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
14.0,1.0,0.5137378277297692,9.0,44.0,0.0,1.0,6.0,1216.0,0.35134568610133976,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
18.0,4.0,1.2821592205951156,9.0,14.0,0.0,100000.0,6.0,21.0,0.46826709780983594,0.0,3.0,1.0,0.0,0.5,0.0,2.0,2.0,1.0,1.0,1
1.0,5.0,0.0,2.0,0.0,0.0,118.0,0.0,0.0,0.4300638104378436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
19.0,2.0,0.0,8.0,3.0,0.0,7.0,6.0,80.0,1.0,0.0,50.37226880300687,1.0,0.0,0.0,0.0,28.0,22.0,1.0,1.0,1
9.0,3.0,1.5365592826799204,9.0,642.0,4032.0,2.40830756,6.0,443.0,0.4282434957835819,0.0,5813211.0,1.0,0.0,0.0,0.0,14.0,8.0,1.0,1.0,0
22.0,4.0,0.6414172401850476,10.0,0.0,0.0,132.0,6.0,0.0,0.5,0.0,0.0,0.13,0.06,1.0,0.0,132.0,17.0,255.0,11.0,1
9.0,5.0,0.3775766419924561,1.0,0.0,0.0,180.0,6.0,22.0,0.46988364354984047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
12.0,2.0,0.0,2.0,0.0,0.0,45.0,0.0,0.0,0.46969951312720043,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0
18.0,4.0,0.0,5.0,0.0,8.0,11.0,17.0,53.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0
4.0,4.0,0.3773274289406038,9.0,52.0,52.0,2.0,6.0,56144.0,0.5475364314843981,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
18.0,3.0,0.5132559467957298,9.0,60.0,52.0,2.0,6.0,52558.0,0.43814555333691446,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
9.0,3.0,2.8059449709561815,1.0,0.0,0.0,131.0,6.0,22.0,0.3009164573683947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
12.0,1.0,0.0,1.0,0.0,0.0,33.0,0.0,8020.0,0.33,0.0,33948.0,0.0,0.0,0.0,0.0,33.0,4.0,1.0,1.0,1
10.0,2.0,0.0,9.0,104.0,0.0,2.0,17.0,520.0,0.5012037231554286,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1
6.0,4.0,1.0287364449930592,3.0,200.0,0.0,14.0,0.0,0.0,0.5,0.0,7e-06,0.35714285714285715,0.35714285714285715,0.0,0.0,14.0,13.0,5.0,5.0,1
10.0,1.0,0.0,1.0,0.0,0.0,19.0,0.0,8020.0,0.19,0.0,639.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,1.0,0
9.0,4.0,2.7269392152472043,1.0,0.0,0.0,198.0,6.0,22.0,0.39319428544218504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
0.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,8020.0,0.21,0.0,11016.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,1.0,0
11.0,2.0,0.9350132671007941,9.0,1031.0,1474.0,40.0,6.0,21.0,0.29432858486815106,0.0,7.0,0.0,0.0,0.0,0.0,19.0,21.0,1.0,1.0,0
8.0,4.0,0.0,8.0,3.0,0.0,48.0,6.0,80.0,1.0,0.0,84.65138124558995,1.0,0.0,0.0,0.0,17.0,1.0,1.0,1.0,0
4.0,6.0,0.7130149330167639,9.0,462.0,11632.0,1.364171014,6.0,80.0,0.49359394814323687,0.0,9529597.0,1.0,0.0,0.0,0.0,13.0,8.0,1.0,1.0,1
9.0,4.0,2.8592821643472885,1.0,0.0,0.0,62.0,6.0,22.0,0.4042131643667136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
11.0,0.0,0.0,1.0,0.0,0.0,80.0,6.0,22.0,0.5017702726353721,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
12.0,0.0,2.3639637788933854,1.0,0.0,0.0,34.0,0.0,22.0,0.5682970156266806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
5.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,8020.0,0.19,0.0,2490.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,1.0,0
19.0,5.0,0.0,2.0,0.0,0.0,99.0,0.0,0.0,0.5579352757790927,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
19.0,4.0,0.0,5.0,10.0,14.0,27.0,17.0,53.0,0.5140834140345989,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,1.0,1.0,0
13.0,3.0,1.0497072100252511,9.0,2974.0,33374.0,98.0,6.0,61161.0,0.5948252689753102,0.0,66.0,0.0,0.0,0.0,0.0,48.0,50.0,1.0,1.0,0
7.0,5.0,0.6483297653608979,9.0,617.0,752.0,10.0,6.0,80.0,0.49283914370984266,0.0,50.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,1
15.0,4.0,0.9454500023860521,3.0,114.0,0.0,8.0,17.0,53.0,0.5,0.0,7e-06,0.5,0.5,0.0,0.0,8.0,8.0,4.0,4.0,1
21.0,6.0,0.44812553182082715,3.0,2048.0,2410.0,5.0,6.0,5190.0,0.5,0.0,0.005125,0.6,0.2,0.0,0.0,5.0,6.0,3.0,3.0,0
1.0,1.0,2.950966366719456,1.0,0.0,0.0,14.0,0.0,22.0,0.5097800938215077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
10.0,5.0,2.1742409007349996,8.0,0.0,0.0,36.0,6.0,80.0,0.5561495826867418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
5.0,3.0,0.8951146401641239,10.0,219.0,6718.0,4.0,6.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,40.0,255.0,0
9.0,4.0,3.5774888133431837,1.0,0.0,0.0,62.0,6.0,22.0,0.48384403514507407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
21.0,6.0,1.5041909533652595,1.0,0.0,0.0,15.0,0.0,22.0,0.20651102577841862,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,5.0,10.0,14.0,27.0,17.0,53.0,0.5534389497797914,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,1.0,1.0,1
14.0,4.0,0.883975381302271,3.0,424.0,8824.0,3.0,6.0,13891.0,0.5,0.0,0.246398,1.0,0.3333333333333333,0.0,0.0,3.0,5.0,4.0,6.0,0
20.0,3.0,0.4600013161500104,9.0,67.0,67.0,2.0,17.0,53.0,0.5923692544819081,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
20.0,2.0,0.8382222013438624,3.0,132.0,164.0,6.0,17.0,53.0,0.5,0.0,0.001007,0.16666666666666666,0.16666666666666666,0.0,0.0,6.0,2.0,1.0,3.0,0
16.0,1.0,0.0,9.0,44.0,0.0,1.0,6.0,587.0,0.5668035290711068,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
10.0,2.0,0.7762113535666729,9.0,2766.0,26496.0,90.0,6.0,11208.0,0.6142562438963118,0.0,16.0,0.0,0.0,0.0,0.0,44.0,46.0,1.0,1.0,0
8.0,1.0,0.9789185512898934,10.0,0.0,0.0,1.0,6.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,26.0,2.0,1
22.0,1.0,0.0,2.0,0.0,0.0,128.0,0.0,0.0,0.5311591055914666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
12.0,6.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.4271675492102971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
15.0,4.0,0.0,1.0,0.0,0.0,19.0,0.0,8020.0,0.19,0.0,5338.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,1.0,0
23.0,5.0,1.3332428160682546,1.0,0.0,0.0,99.0,0.0,0.0,0.3040422597778297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
22.0,5.0,1.621171786751348,10.0,1.0,0.0,2.0,6.0,0.0,0.5,0.0,38890.0,1.0,0.0,0.0,1.0,2.0,2.0,255.0,2.0,1
0.0,2.0,0.6356457161429726,9.0,1094.0,816.0,22.0,6.0,445.0,0.5844445350261063,0.0,1249.0,0.0,0.0,0.0,0.0,12.0,10.0,1.0,1.0,1
18.0,1.0,1.138454448484464,10.0,105.0,146.0,7.0,17.0,0.0,0.5,0.0,0.0,0.14,0.29,0.0,0.0,7.0,1.0,195.0,178.0,0
14.0,1.0,1.8147650167949432,9.0,40.0,0.0,1.0,6.0,80.0,0.5537913356206193,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
4.0,2.0,0.6932791717043244,9.0,2750.0,26584.0,90.0,6.0,63824.0,0.41203636753108813,0.0,43.0,0.0,0.0,0.0,0.0,44.0,46.0,1.0,1.0,0
1.0,2.0,0.5232445186665398,9.0,764.0,256.0,16.0,6.0,80.0,0.6071504218234356,0.0,341.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,1.0,1
6.0,0.0,1.1742206731956362,9.0,635.0,159.0,2.153917369,6.0,443.0,0.3343803920592926,0.0,5106974.0,1.0,0.0,0.0,0.0,11.0,7.0,1.0,1.0,0
11.0,3.0,2.4098347757017216,1.0,0.0,0.0,35.0,6.0,22.0,0.532147919474584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
21.0,6.0,0.0,5.0,10.0,14.0,27.0,17.0,53.0,0.5140834140345989,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,1.0,1.0,1
10.0,1.0,0.0,8.0,223.0,0.0,46.0,6.0,80.0,0.295,0.0,3.4442235845599267,1.0,0.0,0.0,0.0,14.0,17.0,1.0,1.0,0
10.0,2.0,0.0,1.0,0.0,0.0,26.0,0.0,8020.0,0.26,0.0,8276.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,1.0,1
9.0,4.0,0.9548239629881139,1.0,0.0,0.0,43.0,0.0,22.0,0.5771293993085986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
0.0,1.0,1.1070475265280817,3.0,4748.0,268.0,9.0,6.0,80.0,0.5,0.0,0.397939,0.1111111111111111,0.1111111111111111,0.0,0.0,9.0,1.0,1.0,2.0,1
1.0,6.0,0.0,1.0,0.0,0.0,44.0,0.0,22.0,0.5241301417178771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
13.0,6.0,3.105206886673983,8.0,0.0,0.0,123.0,6.0,80.0,0.2792550853740825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8.0,4.0,0.5538601150763385,3.0,130.0,162.0,2.0,17.0,53.0,0.5,0.0,0.000994,1.0,1.0,0.0,0.0,2.0,4.0,7.0,4.0,0
15.0,0.0,1.2669907836364598,10.0,44.0,122.0,254.0,17.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,254.0,255.0,255.0,211.0,0
16.0,1.0,1.408164860075618,9.0,84.0,44.0,3.0,6.0,443.0,0.5518918570425413,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1
13.0,3.0,0.0,8.0,3.0,0.0,67.0,6.0,80.0,0.285,0.0,62.945849852526756,1.0,0.0,0.0,0.0,26.0,6.0,1.0,1.0,0
14.0,1.0,1.177545313756393,9.0,44.0,0.0,1.0,6.0,9999.0,0.3407103289743103,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
6.0,5.0,0.0,1.0,0.0,0.0,20.0,0.0,8020.0,0.2,0.0,23568.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,1.0,0
15.0,1.0,0.0,2.0,0.0,0.0,28.0,0.0,0.0,0.3448898061462094,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0
15.0,6.0,0.7756233460856209,3.0,200.0,0.0,23.0,0.0,0.0,0.5,0.0,5e-06,0.2608695652173913,0.2608695652173913,0.0,0.0,23.0,18.0,6.0,8.0,1
12.0,0.0,0.0,8.0,3.0,0.0,40.0,6.0,80.0,0.285,0.0,6.487568577806916,1.0,0.0,0.0,0.0,9.0,11.0,1.0,1.0,0
2.0,2.0,1.544070669751327,9.0,146.0,178.0,4.0,17.0,53.0,0.5861938300705515,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0
13.0,0.0,2.3619653247679575,8.0,0.0,0.0,86.0,6.0,80.0,0.6959782664427171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
18.0,0.0,0.9328270402405611,10.0,0.0,0.0,270.0,6.0,0.0,0.5,0.0,0.0,0.0,1.0,0.03,0.94,270.0,1.0,255.0,1.0,1
14.0,1.0,1.1725516300424441,9.0,84.0,44.0,3.0,6.0,443.0,0.41523565179768207,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1
9.0,1.0,0.0,5.0,9.0,13.0,26.0,17.0,53.0,0.5484675248543022,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,1.0,1.0,1
19.0,0.0,0.0,8.0,253.0,0.0,41.0,6.0,80.0,0.29,0.0,87.41769503830153,1.0,0.0,0.0,0.0,31.0,48.0,1.0,1.0,1
10.0,2.0,0.8445787177230147,10.0,28.0,0.0,65.0,17.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,65.0,65.0,255.0,65.0,1
14.0,4.0,0.0,8.0,3.0,0.0,17.0,6.0,80.0,0.595,0.0,85.65184525980828,1.0,0.0,0.0,0.0,1.0,45.0,1.0,1.0,0
12.0,4.0,0.0,8.0,17.0,0.0,61.0,6.0,80.0,0.285,0.0,66.2563444877795,1.0,0.0,0.0,0.0,2.0,16.0,1.0,1.0,0
17.0,0.0,1.0754139529829234,9.0,0.0,0.0,0.673884986,6.0,80.0,0.33176438941476954,0.0,5935731.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0
17.0,5.0,1.2198255539392657,9.0,16.0,0.0,0.037036232,6.0,80.0,0.437826393589819,0.0,108002348.0,1.0,0.0,0.5,0.0,4.0,2.0,1.0,1.0,1
4.0,4.0,0.36668702540420695,10.0,1244.0,2451.0,1.0,6.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,235.0,63.0,1
8.0,4.0,0.8154573908589755,10.0,6.0,109.0,3.0,6.0,0.0,0.5,0.0,4.0,0.33,1.0,0.0,0.33,3.0,1.0,255.0,1.0,1
1.0,6.0,1.0160430924596546,10.0,2017.0,331.0,2.0,6.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,2.0,2.0,204.0,163.0,0
6.0,2.0,0.0,1.0,0.0,0.0,20.0,0.0,8020.0,0.2,0.0,21981.0,0.0,0.0,0.0,0.0,20.0,5.0,1.0,1.0,1
8.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,8020.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1
13.0,2.0,2.844050244524447,8.0,0.0,0.0,52.0,6.0,80.0,0.44223766391822916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
14.0,1.0,1.0316713825216008,9.0,44.0,0.0,1.0,6.0,1287.0,0.5426096330696601,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
22.0,1.0,0.8805214912430375,10.0,1.0,0.0,2.0,6.0,0.0,0.5,0.0,22456.0,1.0,0.0,0.0,1.0,2.0,2.0,255.0,2.0,1
10.0,3.0,0.7742984460597337,1.0,0.0,0.0,21.0,6.0,22.0,0.46280370132140497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
1.0,3.0,0.8905356072693772,3.0,360.0,0.0,8.0,0.0,0.0,0.5,0.0,1.038991,0.625,0.5,0.0,0.0,8.0,6.0,5.0,4.0,1
14.0,1.0,0.9386191632412051,9.0,44.0,0.0,1.0,6.0,2179.0,0.48504683058219134,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
14.0,1.0,1.2406570536909252,9.0,40.0,0.0,1.0,6.0,80.0,0.5272077416409076,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
14.0,1.0,0.6743917075181135,9.0,44.0,40.0,2.0,6.0,40193.0,0.45888406481785887,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
9.0,2.0,0.50039085263356,10.0,78.0,0.0,19.0,1.0,0.0,0.5,0.0,0.0,0.21,0.11,0.0,0.0,19.0,4.0,255.0,16.0,0
10.0,5.0,2.3114540599971947,8.0,0.0,0.0,11.0,6.0,80.0,0.5022597969767146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
13.0,5.0,1.3580742839114552,10.0,1.0,0.0,2.0,6.0,0.0,0.5,0.0,31041.0,1.0,0.0,0.0,1.0,2.0,2.0,255.0,2.0,1
13.0,3.0,0.17200451570954883,8.0,0.0,0.0,94.0,6.0,80.0,0.672206400634893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
12.0,5.0,2.209582172946958,3.0,200.0,0.0,10.0,0.0,0.0,0.5,0.0,7e-06,0.6,0.6,0.0,0.0,10.0,10.0,6.0,9.0,1
10.0,2.0,1.6763274944439033,1.0,0.0,0.0,67.0,6.0,22.0,0.7044787188928947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,8020.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1
21.0,3.0,1.3076226809387748,3.0,2934.0,3742.0,1.0,6.0,21.0,0.5,0.0,2.086709,1.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0,0
11.0,4.0,0.6444843179417793,1.0,0.0,0.0,65.0,6.0,22.0,0.3974166444565094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2.0,1.0,2.2094646967830096,9.0,14.0,0.0,47619.04762,6.0,21.0,0.4366154887863403,0.0,42.0,1.0,0.0,0.5,0.0,2.0,2.0,1.0,1.0,1
10.0,2.0,1.2197797630513192,9.0,742.0,256.0,16.0,6.0,179.0,0.43944207208239777,0.0,1004.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,1.0,1
13.0,4.0,0.0,8.0,3.0,0.0,58.0,6.0,80.0,0.92,0.0,26.950673568908645,1.0,0.0,0.0,0.0,42.0,27.0,1.0,1.0,1
14.0,1.0,0.755509223321617,9.0,44.0,0.0,1.0,6.0,1021.0,0.5450068866853789,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
14.0,1.0,0.7949946362734954,9.0,56.0,0.0,2.0,1.0,0.0,0.5756520974115797,0.0,624.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0
9.0,1.0,0.20957577272914507,8.0,0.0,0.0,134.0,6.0,80.0,0.6012481711015052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
13.0,0.0,1.297103386710323,3.0,114.0,0.0,14.0,17.0,53.0,0.5,0.0,1e-06,0.5,0.21428571428571427,0.0,0.0,14.0,14.0,7.0,9.0,1
16.0,5.0,0.33479031860021247,10.0,1.0,0.0,48.0,17.0,0.0,0.5,0.0,0.0,0.17,0.08,0.0,0.0,48.0,8.0,255.0,19.0,1
2.0,1.0,1.1814268163213983,9.0,0.0,0.0,100000.0,6.0,52985.0,0.5734798142769395,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0
23.0,5.0,1.028851657418617,10.0,54540.0,8314.0,1.0,6.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,135.0,135.0,1
14.0,1.0,0.0,2.0,0.0,0.0,44.0,0.0,0.0,0.24215235282330927,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,1.0,0
1.0,5.0,0.8934714608521991,9.0,107.0,188.0,3.096566424,6.0,21.0,0.42447912262027904,0.0,7750520.0,1.0,0.0,0.0,0.0,24.0,9.0,1.0,1.0,1
4.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,8020.0,0.19,0.0,1032.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,1.0,0
14.0,2.0,0.0,8.0,3.0,0.0,14.0,6.0,80.0,0.5,0.0,16.5390831143067,1.0,0.0,0.0,0.0,44.0,36.0,1.0,1.0,0
9.0,4.0,0.0,2.0,0.0,0.0,169.0,0.0,0.0,0.5495340609508288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
